GameID,FileName,Platform,Genre,Size,DownloadLink,CoverArtLink
PC-A4440962,PC Redump/Scarface - The World Is Yours (USA).zip,PC / Sega Dreamcast,General,2.28 GB,https://archive.org/download/pc_redump/PC Redump/Scarface - The World Is Yours (USA).zip,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Scarface%20-%20The%20World%20Is%20Yours.png
PC-AB7BA656,PC Redump/Screamer (Europe) (Rerelease).zip,PC / Sega Dreamcast,General,376.74 MB,https://archive.org/download/pc_redump/PC Redump/Screamer (Europe) (Rerelease).zip,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Screamer.png
PC-3F94326A,PC Redump/Screamer (Europe) (Rev 1).zip,PC / Sega Dreamcast,General,364.99 MB,https://archive.org/download/pc_redump/PC Redump/Screamer (Europe) (Rev 1).zip,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Screamer.png
PC-8D44D929,PC Redump/Screamer (USA).zip,PC / Sega Dreamcast,General,365.01 MB,https://archive.org/download/pc_redump/PC Redump/Screamer (USA).zip,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Screamer.png
PC-254AFF99,PC Redump/Screamer 2 (Europe) (Rerelease).zip,PC / Sega Dreamcast,General,503.62 MB,https://archive.org/download/pc_redump/PC Redump/Screamer 2 (Europe) (Rerelease).zip,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Screamer%202.png
PC-68C99053,PC Redump/Screamer 2 (USA).zip,PC / Sega Dreamcast,General,503.63 MB,https://archive.org/download/pc_redump/PC Redump/Screamer 2 (USA).zip,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Screamer%202.png
PC-C06F3F66,PC Redump/Screamer Rally (Europe).zip,PC / Sega Dreamcast,General,467.15 MB,https://archive.org/download/pc_redump/PC Redump/Screamer Rally (Europe).zip,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Screamer%20Rally.png
PC-21867A20,"PC Redump/Sega Rally (Europe, Australia).zip",PC / Sega Dreamcast,General,3.26 GB,"https://archive.org/download/pc_redump/PC Redump/Sega Rally (Europe, Australia).zip",https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Sega%20Rally.png
PC-E1AAFFAE,PC Redump/Sega Rally 2 (Europe) (Disc 1) (Install Disc).zip,PC / Sega Dreamcast,General,433.26 MB,https://archive.org/download/pc_redump/PC Redump/Sega Rally 2 (Europe) (Disc 1) (Install Disc).zip,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Sega%20Rally%202.png
PC-B2DD404F,PC Redump/Sega Rally 2 (Europe) (Disc 2) (Play Disc).zip,PC / Sega Dreamcast,General,561.54 MB,https://archive.org/download/pc_redump/PC Redump/Sega Rally 2 (Europe) (Disc 2) (Play Disc).zip,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Sega%20Rally%202.png
PC-4C66EBC1,PC Redump/Sega Rally 2 (USA) (Disc 1).zip,PC / Sega Dreamcast,General,414.71 MB,https://archive.org/download/pc_redump/PC Redump/Sega Rally 2 (USA) (Disc 1).zip,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Sega%20Rally%202.png
PC-52066D87,PC Redump/Sega Rally 2 (USA) (Disc 2).zip,PC / Sega Dreamcast,General,561.59 MB,https://archive.org/download/pc_redump/PC Redump/Sega Rally 2 (USA) (Disc 2).zip,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Sega%20Rally%202.png
PC-609A43A3,PC Redump/Sega Rally Championship PC (Europe) (Rerelease).zip,PC / Sega Dreamcast,General,574.71 MB,https://archive.org/download/pc_redump/PC Redump/Sega Rally Championship PC (Europe) (Rerelease).zip,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Sega%20Rally%20Championship%20PC.png
PC-CBABB337,PC Redump/Sega Rally Championship PC (Europe) (v2.11).zip,PC / Sega Dreamcast,General,528.91 MB,https://archive.org/download/pc_redump/PC Redump/Sega Rally Championship PC (Europe) (v2.11).zip,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Sega%20Rally%20Championship%20PC.png
PC-5CA455F6,PC Redump/Sega Touring Car Championship (Europe) (Rerelease).zip,PC / Sega Dreamcast,General,619.88 MB,https://archive.org/download/pc_redump/PC Redump/Sega Touring Car Championship (Europe) (Rerelease).zip,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Sega%20Touring%20Car%20Championship.png
PC-838AF5BC,PC Redump/Sega Touring Car Championship (Europe).zip,PC / Sega Dreamcast,General,570.10 MB,https://archive.org/download/pc_redump/PC Redump/Sega Touring Car Championship (Europe).zip,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Sega%20Touring%20Car%20Championship.png
PC-90DE989C,PC Redump/Sega Touring Car Championship (USA).zip,PC / Sega Dreamcast,General,570.12 MB,https://archive.org/download/pc_redump/PC Redump/Sega Touring Car Championship (USA).zip,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Sega%20Touring%20Car%20Championship.png
PC-5442222D,"PC Redump/Serious Sam - The First Encounter (Europe) (En,De,Es,It) (Gold Edition).zip",PC / Sega Dreamcast,General,497.22 MB,"https://archive.org/download/pc_redump/PC Redump/Serious Sam - The First Encounter (Europe) (En,De,Es,It) (Gold Edition).zip",https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Serious%20Sam%20-%20The%20First%20Encounter.png
PC-C66B3720,PC Redump/Serious Sam - The First Encounter (USA).zip,PC / Sega Dreamcast,General,470.64 MB,https://archive.org/download/pc_redump/PC Redump/Serious Sam - The First Encounter (USA).zip,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Serious%20Sam%20-%20The%20First%20Encounter.png
PC-8A9980C4,"PC Redump/Serious Sam - The Second Encounter (Europe) (En,Fr,De,Es,It) (Gold Edition).zip",PC / Sega Dreamcast,General,656.00 MB,"https://archive.org/download/pc_redump/PC Redump/Serious Sam - The Second Encounter (Europe) (En,Fr,De,Es,It) (Gold Edition).zip",https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Serious%20Sam%20-%20The%20Second%20Encounter.png
PC-CCF4C0CB,PC Redump/Serious Sam - The Second Encounter (USA).zip,PC / Sega Dreamcast,General,554.43 MB,https://archive.org/download/pc_redump/PC Redump/Serious Sam - The Second Encounter (USA).zip,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Serious%20Sam%20-%20The%20Second%20Encounter.png
PC-AED4E6F9,"PC Redump/Serious Sam II (Europe) (En,Fr,De,It).zip",PC / Sega Dreamcast,General,2.49 GB,"https://archive.org/download/pc_redump/PC Redump/Serious Sam II (Europe) (En,Fr,De,It).zip",https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Serious%20Sam%20II.png
PC-B04630FE,PC Redump/Shrak (USA) (v2.0).zip,PC / Sega Dreamcast,General,413.70 MB,https://archive.org/download/pc_redump/PC Redump/Shrak (USA) (v2.0).zip,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Shrak.png
PC-A0422B5E,PC Redump/Shrak (USA).zip,PC / Sega Dreamcast,General,364.05 MB,https://archive.org/download/pc_redump/PC Redump/Shrak (USA).zip,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Shrak.png
PC-F3E8B2D6,PC Redump/SiN (USA) (Rerelease).zip,PC / Sega Dreamcast,General,468.62 MB,https://archive.org/download/pc_redump/PC Redump/SiN (USA) (Rerelease).zip,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/SiN.png
PC-4B087808,PC Redump/SiN (USA) (v1.01).zip,PC / Sega Dreamcast,General,532.95 MB,https://archive.org/download/pc_redump/PC Redump/SiN (USA) (v1.01).zip,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/SiN.png
PC-81EB7839,PC Redump/SiN (USA).zip,PC / Sega Dreamcast,General,531.40 MB,https://archive.org/download/pc_redump/PC Redump/SiN (USA).zip,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/SiN.png
PC-FD2B7959,PC Redump/SiN Mission Pack - Wages of SiN (USA).zip,PC / Sega Dreamcast,General,209.83 MB,https://archive.org/download/pc_redump/PC Redump/SiN Mission Pack - Wages of SiN (USA).zip,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/SiN%20Mission%20Pack%20-%20Wages%20of%20SiN.png
PC-2BECD40A,"PC Redump/Sid Meier's Civilization IV (Europe) (En,Fr,De,Es,It).zip",PC / Sega Dreamcast,General,1.31 GB,"https://archive.org/download/pc_redump/PC Redump/Sid Meier's Civilization IV (Europe) (En,Fr,De,Es,It).zip",https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Sid%20Meier%27s%20Civilization%20IV.png
PC-A192BA5B,"PC Redump/Sid Meier's Civilization IV - Beyond the Sword (USA) (En,Fr,De,Es,It) (Disc 1).zip",PC / Sega Dreamcast,General,746.89 MB,"https://archive.org/download/pc_redump/PC Redump/Sid Meier's Civilization IV - Beyond the Sword (USA) (En,Fr,De,Es,It) (Disc 1).zip",https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Sid%20Meier%27s%20Civilization%20IV%20-%20Beyond%20the%20Sword.png
PC-E96BACBF,"PC Redump/Sid Meier's Civilization IV - Beyond the Sword (USA) (En,Fr,De,Es,It) (Disc 2).zip",PC / Sega Dreamcast,General,631.84 MB,"https://archive.org/download/pc_redump/PC Redump/Sid Meier's Civilization IV - Beyond the Sword (USA) (En,Fr,De,Es,It) (Disc 2).zip",https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Sid%20Meier%27s%20Civilization%20IV%20-%20Beyond%20the%20Sword.png
PC-8A49A82D,"PC Redump/Sid Meier's Civilization IV - Colonization (USA) (En,Fr,De,Es,It).zip",PC / Sega Dreamcast,General,740.87 MB,"https://archive.org/download/pc_redump/PC Redump/Sid Meier's Civilization IV - Colonization (USA) (En,Fr,De,Es,It).zip",https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Sid%20Meier%27s%20Civilization%20IV%20-%20Colonization.png
PC-C1DA2DC7,"PC Redump/Sid Meier's Civilization IV - Warlords (USA) (En,Fr,De,Es,It).zip",PC / Sega Dreamcast,General,520.11 MB,"https://archive.org/download/pc_redump/PC Redump/Sid Meier's Civilization IV - Warlords (USA) (En,Fr,De,Es,It).zip",https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Sid%20Meier%27s%20Civilization%20IV%20-%20Warlords.png
PC-BDA7ABFF,"PC Redump/Simpsons, The - Hit & Run (Europe) (Disc 1) (Rerelease).zip",PC / Sega Dreamcast,General,606.69 MB,"https://archive.org/download/pc_redump/PC Redump/Simpsons, The - Hit & Run (Europe) (Disc 1) (Rerelease).zip",https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Simpsons%2C%20The%20-%20Hit%20%26%20Run.png
PC-D4632ECD,"PC Redump/Simpsons, The - Hit & Run (Europe) (Disc 2) (Rerelease).zip",PC / Sega Dreamcast,General,705.84 MB,"https://archive.org/download/pc_redump/PC Redump/Simpsons, The - Hit & Run (Europe) (Disc 2) (Rerelease).zip",https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Simpsons%2C%20The%20-%20Hit%20%26%20Run.png
PC-B9BD9F4E,"PC Redump/Simpsons, The - Hit & Run (Europe) (Disc 3) (Rerelease).zip",PC / Sega Dreamcast,General,577.85 MB,"https://archive.org/download/pc_redump/PC Redump/Simpsons, The - Hit & Run (Europe) (Disc 3) (Rerelease).zip",https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Simpsons%2C%20The%20-%20Hit%20%26%20Run.png
PC-94BACBDE,"PC Redump/Singularity (USA) (En,Fr,Es,It).zip",PC / Sega Dreamcast,General,6.60 GB,"https://archive.org/download/pc_redump/PC Redump/Singularity (USA) (En,Fr,Es,It).zip",https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Singularity.png
PC-459A8E9B,PC Redump/So You Wanna Be a Redneck (USA).zip,PC / Sega Dreamcast,General,2.72 MB,https://archive.org/download/pc_redump/PC Redump/So You Wanna Be a Redneck (USA).zip,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/So%20You%20Wanna%20Be%20a%20Redneck.png
PC-317069DA,"PC Redump/Soldier of Fortune (USA, Europe) (En,Fr) (Platinum Edition).zip",PC / Sega Dreamcast,General,707.95 MB,"https://archive.org/download/pc_redump/PC Redump/Soldier of Fortune (USA, Europe) (En,Fr) (Platinum Edition).zip",https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Soldier%20of%20Fortune.png
PC-47B56846,"PC Redump/Soldier of Fortune - Payback (USA, Europe).zip",PC / Sega Dreamcast,General,2.82 GB,"https://archive.org/download/pc_redump/PC Redump/Soldier of Fortune - Payback (USA, Europe).zip",https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Soldier%20of%20Fortune%20-%20Payback.png
PC-76A99CD8,"PC Redump/Soldier of Fortune II - Double Helix (USA) (En,Fr,De,Es,It) (Disc 1).zip",PC / Sega Dreamcast,General,658.23 MB,"https://archive.org/download/pc_redump/PC Redump/Soldier of Fortune II - Double Helix (USA) (En,Fr,De,Es,It) (Disc 1).zip",https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Soldier%20of%20Fortune%20II%20-%20Double%20Helix.png
PC-1153876F,"PC Redump/Soldier of Fortune II - Double Helix (USA) (En,Fr,De,Es,It) (Disc 2).zip",PC / Sega Dreamcast,General,738.64 MB,"https://archive.org/download/pc_redump/PC Redump/Soldier of Fortune II - Double Helix (USA) (En,Fr,De,Es,It) (Disc 2).zip",https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Soldier%20of%20Fortune%20II%20-%20Double%20Helix.png
PC-542422A6,"PC Redump/Soldier of Fortune II - Double Helix (USA, Europe) (En,Fr,De,Es,It) (Disc 1) (Gold Edition).zip",PC / Sega Dreamcast,General,627.94 MB,"https://archive.org/download/pc_redump/PC Redump/Soldier of Fortune II - Double Helix (USA, Europe) (En,Fr,De,Es,It) (Disc 1) (Gold Edition).zip",https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Soldier%20of%20Fortune%20II%20-%20Double%20Helix.png
PC-991DDD41,"PC Redump/Soldier of Fortune II - Double Helix (USA, Europe) (En,Fr,De,Es,It) (Disc 2) (Gold Edition).zip",PC / Sega Dreamcast,General,738.65 MB,"https://archive.org/download/pc_redump/PC Redump/Soldier of Fortune II - Double Helix (USA, Europe) (En,Fr,De,Es,It) (Disc 2) (Gold Edition).zip",https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Soldier%20of%20Fortune%20II%20-%20Double%20Helix.png
PC-A1656F29,"PC Redump/Sonic & All-Stars Racing Transformed (Europe) (En,Fr,De,Es,It).zip",PC / Sega Dreamcast,Racing,4.19 GB,"https://archive.org/download/pc_redump/PC Redump/Sonic & All-Stars Racing Transformed (Europe) (En,Fr,De,Es,It).zip",https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Sonic%20%26%20All-Stars%20Racing%20Transformed.png
PC-3C5DA739,PC Redump/Sonic & Knuckles Collection (Europe).zip,PC / Sega Dreamcast,General,229.85 MB,https://archive.org/download/pc_redump/PC Redump/Sonic & Knuckles Collection (Europe).zip,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Sonic%20%26%20Knuckles%20Collection.png
PC-BA1986F0,PC Redump/Sonic & Knuckles Collection (USA) (Rerelease).zip,PC / Sega Dreamcast,General,279.03 MB,https://archive.org/download/pc_redump/PC Redump/Sonic & Knuckles Collection (USA) (Rerelease).zip,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Sonic%20%26%20Knuckles%20Collection.png
PC-02B4A54A,PC Redump/Sonic & Knuckles Collection (USA).zip,PC / Sega Dreamcast,General,229.84 MB,https://archive.org/download/pc_redump/PC Redump/Sonic & Knuckles Collection (USA).zip,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Sonic%20%26%20Knuckles%20Collection.png
PC-94A18AD1,"PC Redump/Sonic & Sega All-Stars Racing (Europe) (En,Fr,De,Es,It).zip",PC / Sega Dreamcast,Racing,4.15 GB,"https://archive.org/download/pc_redump/PC Redump/Sonic & Sega All-Stars Racing (Europe) (En,Fr,De,Es,It).zip",https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Sonic%20%26%20Sega%20All-Stars%20Racing.png
PC-C5FE0D25,PC Redump/Sonic 3D - Flickies' Island (Europe) (Xplosiv).zip,PC / Sega Dreamcast,General,594.01 MB,https://archive.org/download/pc_redump/PC Redump/Sonic 3D - Flickies' Island (Europe) (Xplosiv).zip,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Sonic%203D%20-%20Flickies%27%20Island.png
PC-C6A2D0F0,"PC Redump/Sonic Adventure DX - Director's Cut (Europe) (En,Ja,Fr,De,Es) (Disc 1) (Rerelease).zip",PC / Sega Dreamcast,Adventure,598.71 MB,"https://archive.org/download/pc_redump/PC Redump/Sonic Adventure DX - Director's Cut (Europe) (En,Ja,Fr,De,Es) (Disc 1) (Rerelease).zip",https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Sonic%20Adventure%20DX%20-%20Director%27s%20Cut.png
PC-BC107B3E,"PC Redump/Sonic Adventure DX - Director's Cut (Europe) (En,Ja,Fr,De,Es) (Disc 2) (Rerelease).zip",PC / Sega Dreamcast,Adventure,620.77 MB,"https://archive.org/download/pc_redump/PC Redump/Sonic Adventure DX - Director's Cut (Europe) (En,Ja,Fr,De,Es) (Disc 2) (Rerelease).zip",https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Sonic%20Adventure%20DX%20-%20Director%27s%20Cut.png
PC-92307338,PC Redump/Sonic Adventure DX - Director's Cut (USA) (Disc 1).zip,PC / Sega Dreamcast,Adventure,529.70 MB,https://archive.org/download/pc_redump/PC Redump/Sonic Adventure DX - Director's Cut (USA) (Disc 1).zip,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Sonic%20Adventure%20DX%20-%20Director%27s%20Cut.png
PC-5A1BF4A4,PC Redump/Sonic Adventure DX - Director's Cut (USA) (Disc 2).zip,PC / Sega Dreamcast,Adventure,624.03 MB,https://archive.org/download/pc_redump/PC Redump/Sonic Adventure DX - Director's Cut (USA) (Disc 2).zip,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Sonic%20Adventure%20DX%20-%20Director%27s%20Cut.png
PC-510659C1,PC Redump/Sonic CD (Europe).zip,PC / Sega Dreamcast,General,615.08 MB,https://archive.org/download/pc_redump/PC Redump/Sonic CD (Europe).zip,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Sonic%20CD.png
PC-93FEFBCB,PC Redump/Sonic CD (USA) (OEM) (v1.01).zip,PC / Sega Dreamcast,General,634.06 MB,https://archive.org/download/pc_redump/PC Redump/Sonic CD (USA) (OEM) (v1.01).zip,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Sonic%20CD.png
PC-170C93E2,PC Redump/Sonic CD (USA) (Rerelease).zip,PC / Sega Dreamcast,General,629.14 MB,https://archive.org/download/pc_redump/PC Redump/Sonic CD (USA) (Rerelease).zip,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Sonic%20CD.png
PC-6F32A6FC,PC Redump/Sonic CD (USA).zip,PC / Sega Dreamcast,General,612.70 MB,https://archive.org/download/pc_redump/PC Redump/Sonic CD (USA).zip,https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Sonic%20CD.png
PC-F326F034,"PC Redump/Sonic Heroes (Europe) (En,Fr,De,Es,It) (Disc 1).zip",PC / Sega Dreamcast,General,527.44 MB,"https://archive.org/download/pc_redump/PC Redump/Sonic Heroes (Europe) (En,Fr,De,Es,It) (Disc 1).zip",https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Sonic%20Heroes.png
PC-A6CAF326,"PC Redump/Sonic Heroes (Europe) (En,Fr,De,Es,It) (Disc 2).zip",PC / Sega Dreamcast,General,734.46 MB,"https://archive.org/download/pc_redump/PC Redump/Sonic Heroes (Europe) (En,Fr,De,Es,It) (Disc 2).zip",https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Sonic%20Heroes.png
PC-4C87105B,"PC Redump/Sonic Heroes (Europe) (En,Ja,Fr,De,Es,It,Ko) (Disc 1) (Rerelease).zip",PC / Sega Dreamcast,General,546.60 MB,"https://archive.org/download/pc_redump/PC Redump/Sonic Heroes (Europe) (En,Ja,Fr,De,Es,It,Ko) (Disc 1) (Rerelease).zip",https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Sonic%20Heroes.png
PC-BB6B2079,"PC Redump/Sonic Heroes (Europe) (En,Ja,Fr,De,Es,It,Ko) (Disc 2) (Rerelease).zip",PC / Sega Dreamcast,General,718.50 MB,"https://archive.org/download/pc_redump/PC Redump/Sonic Heroes (Europe) (En,Ja,Fr,De,Es,It,Ko) (Disc 2) (Rerelease).zip",https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Sonic%20Heroes.png
PC-5869D9C9,"PC Redump/Sonic Heroes (USA) (En,Fr,De,Es,It) (Disc 1).zip",PC / Sega Dreamcast,General,533.85 MB,"https://archive.org/download/pc_redump/PC Redump/Sonic Heroes (USA) (En,Fr,De,Es,It) (Disc 1).zip",https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Sonic%20Heroes.png
PC-81F8C1E1,"PC Redump/Sonic Heroes (USA) (En,Fr,De,Es,It) (Disc 2).zip",PC / Sega Dreamcast,General,734.62 MB,"https://archive.org/download/pc_redump/PC Redump/Sonic Heroes (USA) (En,Fr,De,Es,It) (Disc 2).zip",https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Sonic%20Heroes.png
PC-F96036C6,"PC Redump/Sonic Mega Collection Plus (Europe) (En,Fr,De,Es,It) (Rerelease) (20070301).zip",PC / Sega Dreamcast,General,3.02 GB,"https://archive.org/download/pc_redump/PC Redump/Sonic Mega Collection Plus (Europe) (En,Fr,De,Es,It) (Rerelease) (20070301).zip",https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Sonic%20Mega%20Collection%20Plus.png
PC-3D21B6E6,"PC Redump/Sonic Mega Collection Plus (Europe) (En,Fr,De,Es,It) (Rerelease) (20090708).zip",PC / Sega Dreamcast,General,2.97 GB,"https://archive.org/download/pc_redump/PC Redump/Sonic Mega Collection Plus (Europe) (En,Fr,De,Es,It) (Rerelease) (20090708).zip",https://thumbnails.libretro.com/Sega%20-%20Dreamcast/Named_Boxarts/Sonic%20Mega%20Collection%20Plus.png
